Codigo_temporada;Codigo_competicion;Codigo_fase;Codigo_grupo;Codigo_equipo;Posicion;Puntos;Partidos_jugados;Partidos_ganados;Partidos_empatados;Partidos_perdidos;Goles_favor;Goles_contra;Nombre_temporada;Nombre_competicion;Nombre_fase;Nombre_grupo;Nombre_deporte;Nombre_categoria;Nombre_equipo;Nombre-Sexo;Nombre_distrito
2024;8857 ;9693;24057;157264;9;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;AC Negrita;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157287;6;3.00;1;1;0;0;4;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;AC Frio;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157574;3;3.00;1;1;0;0;7;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Depor GLS FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157721;12;.00;1;0;0;1;1;15;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Celtics de Percocet;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157734;10;.00;1;0;0;1;2;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Club Progreso H;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157801;2;3.00;1;1;0;0;8;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Aston;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24057;157831;7;.00;1;0;0;1;3;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Medianos FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;155725;5;3.00;1;1;0;0;1;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Winchester Piti;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;155842;11;.00;1;0;0;1;1;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Harambentas CB;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;156094;1;3.00;1;1;0;0;5;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;SAD Malinhos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;156483;10;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;CDE Nuevo Horizonte ;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;156501;8;.00;1;0;0;1;0;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Atenas Futbol Club;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;156977;4;3.00;1;1;0;0;5;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Sporting Jotas;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;156985;7;.00;1;0;0;1;5;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Resistencia FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;157048;12;.00;1;0;0;1;1;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Neu Steinburg;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;157112;3;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Villacojos FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;157332;6;3.00;1;1;0;0;6;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Real Palomos FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;157452;2;3.00;1;1;0;0;4;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Saint Blue;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24056;157499;9;.00;1;0;0;1;3;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB MAÑ F7 SEN MAS;FUTBOL 7;SENIOR ;Despojos SAD;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;156063;8;.00;1;0;0;1;3;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Panathimankos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;156309;3;3.00;1;1;0;0;6;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;No Flory No Glory;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;156341;9;.00;1;0;0;1;1;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Los Doces;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;156714;12;.00;1;0;0;1;0;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Uanda bar Canillejas CF;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157069;6;1.00;1;0;1;0;5;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Voka Juniors FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157654;11;.00;1;0;0;1;1;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Sport Inkas;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157715;1;3.00;1;1;0;0;8;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;LGZ045;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157769;5;3.00;1;1;0;0;4;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Sporting Bl5 ;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157814;2;3.00;1;1;0;0;7;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Santos de Charlotte;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157828;4;3.00;1;1;0;0;5;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;UD Tres Parques;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157877;7;1.00;1;0;1;0;5;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Fufineta FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24075;157886;10;.00;1;0;0;1;2;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU SAB TAR F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;UDR Bodycare;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;156693;1;3.00;1;1;0;0;7;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;La Mandarina Mecánica ;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;156818;12;.00;1;0;0;1;1;7;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Ajarrax FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;156835;8;.00;1;0;0;1;3;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;La Fuente del Berro FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;156912;6;3.00;1;1;0;0;5;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Borriquitos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157015;4;3.00;1;1;0;0;5;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Berrathinakos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157083;10;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Esgolazo FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157131;3;3.00;1;1;0;0;3;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Clara Del Rey ;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157184;5;3.00;1;1;0;0;3;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Fafa juniors;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157209;9;.00;1;0;0;1;1;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Carpe diem;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157258;2;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;CD Inter Hispano "A";MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;157284;7;.00;1;0;0;1;4;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Inter Hispano23;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24076;164905;11;.00;1;0;0;1;0;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 1;FUTBOL 7;SENIOR ;Atlético Birgueiro;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;156575;9;.00;1;0;0;1;1;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Petaos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;156694;5;3.00;1;1;0;0;3;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Los Tobo;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;156809;2;3.00;1;1;0;0;8;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Racerdos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;156922;7;.00;1;0;0;1;0;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;La Resistencia FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157004;11;.00;1;0;0;1;2;9;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Toldos Pavon;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157020;4;3.00;1;1;0;0;6;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Mesiktas FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157021;6;3.00;1;1;0;0;3;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;UD Colegos;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157023;10;.00;1;0;0;1;0;6;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Maravillas CF;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157052;1;3.00;1;1;0;0;9;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Los Tipos FC;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157077;12;.00;1;0;0;1;1;8;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Manchester Pitys;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157093;3;3.00;1;1;0;0;6;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Pocos y Acabados;MASCULINO;Ciudad Lineal
2024;8857 ;9693;24077;157159;8;.00;1;0;0;1;0;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM CIU DOM MAÑ F7 SEN MAS GRUPO 2;FUTBOL 7;SENIOR ;Real Hortaleza;MASCULINO;Ciudad Lineal
2024;8863 ;9717;24720;163220;9;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;AL-BAR CF;MASCULINO;Retiro
2024;8863 ;9717;24720;163221;2;3.00;1;1;0;0;3;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;BEERMINGHAM;MASCULINO;Retiro
2024;8863 ;9717;24720;163222;5;3.00;1;1;0;0;4;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;Con Ocho Basta;MASCULINO;Retiro
2024;8863 ;9717;24720;163223;6;1.00;1;0;1;0;1;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;Fit Fat Fut;MASCULINO;Retiro
2024;8863 ;9717;24720;163224;10;.00;1;0;0;1;2;5;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;NAIF;MASCULINO;Retiro
2024;8863 ;9717;24720;163225;1;3.00;1;1;0;0;10;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;NUBES FC;MASCULINO;Retiro
2024;8863 ;9717;24720;163226;11;.00;1;0;0;1;3;10;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;PALANCAS CF;MASCULINO;Retiro
2024;8863 ;9717;24720;163227;3;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;PQBP Futsal Team;MASCULINO;Retiro
2024;8863 ;9717;24720;163228;7;1.00;1;0;1;0;1;1;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;TITUH TEAM;MASCULINO;Retiro
2024;8863 ;9717;24720;163229;8;.00;1;0;0;1;2;4;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;TSN;MASCULINO;Retiro
2024;8863 ;9717;24720;163230;12;-54.00;1;0;0;1;0;3;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;U.D TETEO;MASCULINO;Retiro
2024;8863 ;9717;24720;163231;4;3.00;1;1;0;0;5;2;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM RET SAB TAR FS SEN MAS 2;FUTBOL SALA;SENIOR ;Yayo Vallecano;MASCULINO;Retiro
2024;8892 ;9790;26039;158034;11;.00;0;0;0;0;0;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;ARTIC YONKIS;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158035;9;1.00;1;0;0;1;34;56;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;Badulake paralímpico;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158036;1;2.00;1;1;0;0;73;33;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;DVK JUVENTUD;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158037;3;2.00;1;1;0;0;32;20;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;Enfermos del Aro;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158038;5;2.00;1;1;0;0;62;56;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;HIPER DESGUACE VICALVARO;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158039;7;1.00;1;0;0;1;42;51;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;IMSERSO;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158040;4;2.00;1;1;0;0;51;42;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;Isótopos;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158041;6;1.00;1;0;0;1;56;62;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;Olmos Renacido;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158042;8;1.00;1;0;0;1;20;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;Panathimankos;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158043;10;1.00;1;0;0;1;33;73;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;PUMAS RABIOSOS;MASCULINO;Moratalaz
2024;8892 ;9790;26039;158044;2;2.00;1;1;0;0;56;34;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM TAR BC SEN MAS;BALONCESTO;SENIOR ;THE MOLOCHOFFF COCKTAIL;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158872;11;.00;0;0;0;0;0;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;CASTAÑAZO;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158873;7;1.00;1;0;0;1;28;35;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;Chavalitros;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158874;5;2.00;1;1;0;0;50;48;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;EAU DE PACHULIA;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158875;8;1.00;1;0;0;1;31;43;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;Fakin Panzas;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158876;9;1.00;1;0;0;1;26;46;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;IN EXTREMIS;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158877;1;2.00;1;1;0;0;68;27;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;MO es MO;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158878;10;1.00;1;0;0;1;27;68;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;Salami Heat;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158879;2;2.00;1;1;0;0;46;26;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;SPORTING DE VALLECAS;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158880;3;2.00;1;1;0;0;43;31;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;Suanzes Motor;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158881;6;1.00;1;0;0;1;48;50;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;VALLEKAS BASKET THUNDERS;MASCULINO;Moratalaz
2024;8892 ;9790;26059;158882;4;2.00;1;1;0;0;35;28;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G3;BALONCESTO;SENIOR ;VANNER;MASCULINO;Moratalaz
2024;8892 ;9790;26038;158861;11;.00;0;0;0;0;0;0;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G2;BALONCESTO;SENIOR ;Bodydroga CB;MASCULINO;Moratalaz
2024;8892 ;9790;26038;158862;2;2.00;1;1;0;0;45;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G2;BALONCESTO;SENIOR ;Dados;MASCULINO;Moratalaz
2024;8892 ;9790;26038;158863;3;2.00;1;1;0;0;36;25;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G2;BALONCESTO;SENIOR ;La Cancha Roja;MASCULINO;Moratalaz
2024;8892 ;9790;26038;158864;4;2.00;1;1;0;0;38;32;2024/2025;45 JUEGOS DEPORTIVOS MUNICIPALES;FASE GRUPO 45 JDM;JDM MOR DOM MAÑ BC SEN MAS G2;BALONCESTO;SENIOR ;Los Diferentes;MASCULINO;Moratalaz
